Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Category
250317.8481,2,47,96,276.85,294.82,0,0.25,2563.68,2013.512,125.843,299.25,774.97,18,0.92,5166,0.59,2,94.48,93.49,1.03,131
369.52,2,3,8,45.99,120.54,13.39,1.55,227.39,1121.532,457.993,74.97,91.71,2,0.86,81,0.33,1.46,52.97,69.81,1.03,144
250317.8481,2,39,80,101.15,247.09,0,0.25,1153.68,906.12,56.633,194.6,273.98,17,0.94,2519,0.52,2,87.13,90.78,1.03,131
229.872,2,1,4,7.34,44.58,2.75,1.45,61.65,276.952,100.293,29.55,35.97,1,0.9,30,0,1.77,79.71,58.12,1.03,144
250317.8481,1,7,15,38.3,303.33,0,0.25,467.11,366.862,22.933,322.17,389.55,7,0.9,634,0.86,2,24.4,32.04,1.04,131
507.12,8,58,124,395.11,840.2,344.35,0.61,13238.5,25991.32,4410.573,720.21,913.47,11,0.91,9272,0.31,1.92,74.39,53.2,1.03,142
250317.8481,2,3,8,120.44,261.79,0,0.25,430,337.722,21.113,200.08,211.44,4,0.95,968,0.75,2,142.59,126.9,1.02,131
303.522,5,47,99,211.09,923.1,155.31,0.47,5938,8687.132,1140.193,757.3,850.2,11,0.91,4405,0.52,1.96,83.68,73.2,1.02,142
250317.8481,1,14,29,88.27,144.76,0,0.25,520.64,408.912,25.563,120.72,201.36,8,0.94,1116,0.7,2,76.41,83.52,1.03,131
13439.32,4,34,72,650.93,1089.51,0,1,8494.55,26686.42,6671.613,729.69,745.83,8,0.94,1458,0.41,2,70.95,62,1.01,125
250317.8481,1,15,31,67.65,120.17,0,0.25,446.52,350.692,21.923,93.84,107.74,7,0.9,290,0.69,2,92.23,99.8,1.04,131
250317.8481,1,14,29,167.85,267.6,0,0.25,947.3,744.012,46.53,217.73,260.53,11,0.91,1985,0.72,2,61.36,67.33,1.03,131
11356.72,5,29,63,548.22,637.87,1.37,1,5113.02,160632,4015.763,529.59,604.68,8,0.95,892,0.59,2,61.71,57.87,1.01,125
250317.8481,1,11,23,102.77,460.11,0,0.25,750.17,589.182,36.823,328.19,371.83,8,0.95,1633,0.76,2,63.56,84.76,1.03,131
15018.32,3,5,13,662.62,986.66,0.73,1,3090.24,9708.272,2427.073,717.28,805.44,4,0.97,540,0.6,2,52.5,54.6,1,125
250317.8481,2,3,8,53.41,226.36,0,0.25,469.86,369.032,23.063,134.52,336.59,4,0.82,944,0.75,2,78.94,125.84,1.04,131
250317.8481,1,14,29,60.77,345.07,0,0.25,691.02,542.722,33.923,234.75,334.51,9,0.93,1488,0.65,2,68.43,79.42,1.03,131
981.182,9,51,111,380.49,996.29,115.62,0.8,9456.8,23969.62,6189.653,1098.53,1199.97,14,0.89,8027,0.46,1.85,69,54.08,1.03,146
250317.8481,2,8,18,141.67,304.18,0,0.25,629.31,494.262,30.893,229.93,285.34,9,0.95,431,0.89,2,83.62,87.93,1.02,131
250317.8481,2,17,36,146.35,262.31,0,0.25,840.24,659.922,41.243,268.95,387,9,0.95,1760,0.53,2,99.45,95.6,1.03,131
250317.8481,2,5,12,154.1,109.78,0,0.25,323.97,254.452,15.93,131.09,144.54,4,0.93,208,0.32,2,58.2,77,1.02,131
250317.8481,2,91,184,427.61,364.28,0,0.25,3842.54,3017.932,188.623,395.74,467.68,24,0.95,8060,0.68,2,77.7,86.56,1.02,131
250317.8481,1,17,35,280.17,496.39,0,0.25,1597.35,1254.552,78.413,463.14,605.3,10,0.92,2141,0.69,2,74.41,86.55,1.04,131
250317.8481,2,5,12,98.54,222.79,0,0.25,459.69,361.042,22.563,188.86,228.02,4,0.94,618,0.5,2,104.04,98.58,1.02,131
26946.82,4,35,74,831.67,1009.56,3.01,1,6211.63,19514.42,4878.63,615.74,1293.51,16,0.95,1075,0.62,2,69.99,70.45,1.01,125
250317.8481,1,19,39,83.04,109.18,0,0.25,383.94,301.542,18.853,114.91,169.98,15,0.95,841,0.67,2,76.82,90.78,1.03,131
250317.8481,2,31,64,72.3,326.78,0,0.25,790.98,621.232,38.833,181.16,205.02,17,0.95,1647,0.62,2,93.03,93.97,1.03,131
250317.8481,2,2,6,206.32,674.36,0,0.25,1270.25,997.652,62.353,443.83,498.28,2,0.9,2711,0,2,68.12,87.23,1.02,131
262.082,6,64,134,353.14,1002.78,207.7,0.31,10819.4,10429.22,1095.553,881.02,999.37,13,0.86,8215,0.51,1.98,80.47,86.68,1.03,142
250317.8481,1,2,5,196.57,419.28,0,0.25,834.24,655.212,40.953,459.55,554.93,2,0.85,1809,0.5,2,15,156.26,1.04,131
250317.8481,2,2,6,32.53,153.3,0,0.25,235.6,185.042,11.573,118.04,135.35,3,0.92,294,0.67,2,96.72,134.87,1.02,131
1566.312,9,93,195,463.41,1556.31,252.91,0.56,19179.3,34660.92,6219.33,1112.76,1202.52,12,0.91,14467,0.53,1.9,72.58,61.04,1.02,142
250317.8481,2,45,92,148.92,264.17,0,0.25,1400.34,1099.822,68.743,239.67,518.15,33,0.93,2990,0.72,2,96.66,99.91,1.03,131
250317.8481,2,8,18,78.94,459.6,0,0.25,851.9,669.082,41.823,256.53,283.99,8,0.93,1876,0.75,2,63.66,64.15,1.03,131
246.192,6,31,68,251.3,433.58,266.63,0.53,6754.27,114482,1837.173,412.51,477.51,7,0.91,4563,0.34,1.82,68.87,56.74,1.02,142
250317.8481,2,3,8,83.43,251.48,0,0.25,402.42,316.062,19.753,198.35,229.87,4,0.92,531,0.75,2,73.89,71.58,1.02,131
250317.8481,2,13,28,175.88,985.82,0,0.25,1660.26,1303.962,81.53,717.94,773.44,8,0.94,3628,0.71,2,90.02,93.66,1.03,131
250317.8481,1,14,29,37.78,159.42,0,0.25,376.17,295.442,18.463,92.85,111.46,8,0.93,803,0.51,2,91.06,89.35,1.03,131
250317.8481,2,28,58,219.6,527.12,0,0.25,1373.14,1078.462,67.43,584.86,668.49,19,0.93,2996,0.72,2,91.85,94.5,1.03,131
250317.8481,2,5,12,87.02,239.5,0,0.25,567.39,445.632,27.853,194.94,313.5,4,0.91,1242,0.32,2,43.76,75.86,1.03,131
250317.8481,2,59,120,233.43,492.3,0,0.25,2486.41,1952.822,122.053,436.5,530.09,29,0.95,5271,0.57,2,92.95,92.86,1.03,131
250317.8481,1,5,11,65.93,258.3,0,0.25,425.62,334.282,20.893,245.64,275.49,5,0.96,907,0.8,2,89.54,85.64,1.02,131
250317.8481,1,20,41,142.14,283.22,0,0.25,967.09,759.552,47.473,206.42,391.24,10,0.94,2089,0.71,2,86,86.46,1.04,131
250317.8481,1,8,17,84.13,257.23,0,0.25,544.96,428.012,26.753,173.96,207.79,7,0.91,699,0.71,2,56.71,113.99,1.02,131
250317.8481,2,19,40,156.36,222.07,0,0.25,1026.57,806.272,50.393,210.13,321.36,10,0.92,2128,0.62,2,86.38,98.21,1.03,131
250317.8481,1,3,7,43.77,386.42,0,0.25,504.95,396.582,24.793,410.99,464.32,3,0.95,367,0.67,2,60.18,71.22,1.02,131
495.822,8,74,156,379.97,679.09,107.55,0.51,12363.4,19505.92,3052.73,504.2,974.72,11,0.86,9591,0.44,2,82.99,65.26,1.04,146
250317.8481,1,13,27,130.62,543.69,0,0.25,863.67,678.322,42.43,435.24,540.32,10,0.94,1859,0.72,2,85.72,94.06,1.03,131
250317.8481,1,13,27,78.01,85.04,0,0.25,325.83,255.912,15.993,61.4,124.68,8,0.95,715,0.52,2,83.54,92.03,1.02,131
533.982,3,0,3,26.68,81.97,8.34,1.58,119.59,610.992,256.563,64.92,74.37,0,0.92,47,0,0,0,0,1.01,144
250317.8481,2,3,8,122.93,401.33,0,0.25,602.32,473.062,29.573,375.16,482.5,3,0.91,801,0.33,2,51.62,100.86,1.03,131
8849.732,6,31,68,781.05,918.49,0,1,7699.71,24189.42,6047.343,610.46,939.53,13,0.96,1328,0.5,2,84.01,88.62,1.01,125
250317.8481,2,1,4,151.12,370.99,0,0.25,898.79,705.912,44.123,406.55,448.38,2,0.93,621,0.5,2,79.02,56.78,1.02,131
250317.8481,1,21,43,417.62,568.55,0,0.25,2310.52,1814.682,113.423,385.64,457.64,10,0.95,4835,0.64,2,94.18,82.91,1.02,131
250317.8481,2,8,18,36.91,522.58,0,0.25,826.14,648.852,40.553,311.6,334.8,6,0.92,1688,0.69,2,53.13,49.98,1.03,131
250317.8481,1,8,17,101.78,654.31,0,0.25,1041.37,817.892,51.123,521.13,625.23,5,0.95,2097,0.49,2,73.12,86.42,1.02,131
339.452,7,53,113,402.39,1100.39,109.07,0.47,10187.8,15203.22,2454.273,1032.13,1113.46,13,0.89,8509,0.6,1.98,83.08,79.29,1.03,146
1982,1,49,99,590.94,874.64,0,1,7144.58,22445.42,5611.343,711.99,1544.06,17,0.94,1329,0.48,2,90.47,90.49,1.02,125
250317.8481,2,7,16,63.78,236.98,0,0.25,512.43,402.462,25.153,155.67,165.02,5,0.94,1063,0.64,2,43.02,54.89,1.02,131
250317.8481,1,3,7,173.91,209.3,0,0.25,451.02,354.232,22.143,173.4,219.78,3,0.93,975,0.67,2,72.22,95.31,1.02,131
250317.8481,2,4,10,130.05,313.4,0,0.25,532.06,417.882,26.123,241.45,275.51,5,0.94,699,0.8,2,113.66,125.61,1.02,131
250317.8481,2,2,6,128.41,387.45,0,0.25,905.05,710.822,44.433,317.12,361.38,3,0.93,1168,0.67,2,45.14,64.21,1.02,131
250317.8481,1,10,21,368.63,1191.57,0,0.25,2642.18,2075.162,129.73,710.42,780.1,8,0.94,5362,0.62,2,101.76,114.96,1.02,131
285.832,6,55,116,372.56,677.6,133.67,0.37,8898.19,10368.32,1204.523,610.84,814.16,12,0.89,6852,0.52,1.99,86.99,83.69,1.03,146
250317.8481,2,27,56,144.84,403.04,0,0.25,1225.38,962.412,60.153,318.53,671.8,15,0.92,2369,0.58,2,78.06,95.14,1.04,131
127.952,2,3,8,21.86,250.35,3.59,1.51,290.41,1397.142,554.223,180.48,190.97,2,0.97,136,0.33,1.2,86.42,92.22,1.02,144
3993.832,8,36,80,512.14,903.06,97.84,1.82,6823.26,40883.82,31674.73,747.35,821.56,13,0.95,497,0.57,1.19,52.81,49.97,1.01,143
250317.8481,1,10,21,83.12,215.55,0,0.25,498.55,391.562,24.473,184.88,233.58,9,0.95,1031,0.77,2,82.15,97.44,1.02,131
250317.8481,2,2,6,38.93,291.44,0,0.25,369.46,290.172,18.143,159.89,176.42,3,0.93,779,0.67,2,125.25,120.14,1.03,131
12675.82,4,21,46,906.92,950.31,0,1,6470.48,20327.62,5081.913,598.4,1302.51,9,0.95,1215,0.7,2,71.38,83.6,1.01,125
6055.152,4,10,24,498.48,709.3,1.12,1,2357.25,7405.532,1851.383,620,666.07,5,0.95,421,0.53,2,88.91,89.39,1.01,125
250317.8481,1,119,239,618.33,1043.94,0,0.25,7598.64,5967.962,3733,853.66,1256.64,38,0.95,16006,0.61,2,84.19,90.2,1.02,131
491.032,6,22,50,288.37,947.48,220.1,0.71,5603.35,12809.92,2661.133,908.6,1043.78,10,0.88,3663,0.73,1.83,77.28,66.01,1.03,142
250317.8481,2,4,10,91.51,176.03,0,0.25,422.02,331.452,20.723,106.92,116.17,3,0.93,275,0.1,2,77.22,96.36,1.02,131
250317.8481,1,8,17,117.36,382.29,0,0.25,851.99,669.152,41.823,221.42,559.42,6,0.95,1828,0.68,2,95.72,115.93,1.02,131
10119802,2,2,6,223.99,362.11,0,1,681.58,2141.252,535.313,266.74,402.81,3,0.92,124,0.67,2,154.9,138.56,1.02,125
250317.8481,1,23,47,48.97,134.69,0,0.25,332.44,261.12,16.323,106.26,115.69,10,0.95,687,0.63,2,91.87,88.96,1.04,131
250317.8481,1,2,5,96.92,159.43,0,0.25,331.39,260.272,16.273,184.34,250.38,2,0.92,432,0.5,2,112.02,70.7,1.02,131
250317.8481,2,16,34,79.16,269,0,0.25,674.45,529.712,33.113,245.1,377.19,8,0.93,1301,0.47,2,93.26,96.23,1.03,131
198.872,1,1,3,3.56,36.49,20.6,1.7,54.94,317.522,152.583,43.35,51.27,1,0.87,31,0,1.4,47.57,26.49,1.07,144
5714.42,4,11,26,675.34,724.16,0.49,1,3563.21,11194.12,2798.543,560.88,718.19,4,0.96,668,0.52,2,28.68,44.04,1.01,125
250317.8481,1,14,29,215.31,549.35,0,0.25,1601.04,1257.452,78.593,458.39,1093.04,7,0.96,3250,0.51,2,98.55,89.51,1.02,131
250317.8481,2,7,16,65.01,182.57,0,0.25,332.36,261.032,16.313,111.55,136.92,6,0.92,712,0.62,2,84.84,107.52,1.03,131
250317.8481,2,5,12,105.03,308.04,0,0.25,678.73,533.072,33.323,307.7,367.01,5,0.92,1442,0.58,2,52.12,91.07,1.02,131
250317.8481,1,13,27,47.45,180.89,0,0.25,527.43,414.242,25.893,143.85,162.79,9,0.93,1123,0.54,2,70.17,93.28,1.03,131
481.352,6,90,186,801.9,662.1,178.42,0.41,15377.1,19494.42,2645.933,580.34,767.48,16,0.89,12456,0.56,2.01,81.28,74.61,1.03,146
250317.8481,1,48,97,72.67,396.7,0,0.25,1163.02,913.432,57.093,429.69,472.44,21,0.95,2368,0.59,2,93.86,91.85,1.03,131
250317.8481,2,11,24,104.98,260.69,0,0.25,651.7,511.852,31.993,203.75,231.41,11,0.92,417,0.81,2,81.03,81.63,1.03,131
250317.8481,1,7,15,78.32,373.09,0,0.25,587.48,461.412,28.843,214.28,231.12,5,0.96,1275,0.6,2,93.76,104.08,1.02,131
250317.8481,1,5,11,60.29,137.71,0,0.25,269.08,211.342,13.213,111.01,119.68,4,0.94,174,0.5,2,75.6,77.8,1.03,131
250317.8481,1,7,15,203.07,299.62,0,0.25,834.25,655.222,40.953,291.4,422.12,7,0.95,1788,0.86,2,89.8,100,1.02,131
114.922,6,0,6,14.46,38.34,15.8,1.6,142.85,712.132,285.893,39.01,47.29,0,0.8,72,0,0,0,0,1.06,144
250317.8481,1,4,9,41.27,285.07,0,0.25,390.06,306.352,19.153,304.21,352.58,4,0.93,263,0.75,2,40.1,75.62,1.02,131
513.242,3,1,5,14.35,19.7,4,1.3,49.69,209.922,71.033,12.28,18.05,1,0.92,24,0,1.53,131.43,159.38,1.05,144
247.222,6,69,144,560.69,666.54,350.44,0.37,11108.4,13255.32,1738.493,544.07,1067.3,14,0.87,7677,0.53,1.95,76.18,81.22,1.03,142
473.32,4,3,10,15,49.19,5.89,1.68,109.8,624.792,319.953,44.66,52.77,2,0.92,45,0.33,1.2,101.24,75.01,1.03,144
250317.8481,1,2,5,34.18,364.18,0,0.25,440.61,346.062,21.633,206.88,229.8,2,0.97,814,0.5,2,39.34,113.09,1.01,131
333.542,5,31,67,374.22,727.87,202.62,0.62,8155.42,15826.92,2621.973,615.38,707.4,7,0.9,6040,0.37,1.9,81.51,48.12,1.02,142
250317.8481,2,9,20,217.19,320.38,0,0.25,966.76,759.292,47.463,249.93,615.89,8,0.94,540,0.58,2,86.46,103.7,1.02,131
310.742,5,72,149,564.45,1401.63,316.17,0.38,16558.6,20046.42,2829.063,1209.02,1366.87,10,0.89,11980,0.46,1.93,80.62,71.64,1.02,142
250317.8481,1,36,73,281.03,618.85,0,0.25,2496.08,1960.422,122.533,515.33,628.02,18,0.94,5169,0.62,2,85.67,89.61,1.03,131
409.182,6,20,46,298.89,917.89,96.64,0.54,4426.16,7474.322,1145.983,892.99,929.84,10,0.93,3806,0.68,2,75.63,62.92,1.02,146
250317.8481,2,4,10,77.04,287.58,0,0.25,585.76,460.062,28.753,184.03,198.32,3,0.92,405,0.4,2,73.89,54.53,1.02,131
3213.992,3,11,25,616.16,875.31,0,1,3467.98,108952,2723.743,522.09,569.8,6,0.95,621,0.56,2,42.67,51.05,1.01,125
590.612,8,51,110,317.05,766.28,270.17,0.57,11334.2,206632,3571.713,662.48,752.67,14,0.9,8273,0.41,1.78,77.7,47.69,1.03,142
250317.8481,2,1,4,54.5,201.11,0,0.25,296.1,232.562,14.543,141.3,181.9,2,0.81,378,0.5,2,70.98,74.69,1.04,131
24928.82,8,29,66,684.96,671.2,0,1,6510.74,20454.12,5113.523,598.86,843.02,10,0.96,1115,0.55,2,54.51,65.25,1.01,125
250317.8481,2,9,20,154.97,266.15,0,0.25,676.5,531.322,33.213,187.25,248.38,6,0.92,943,0.71,2,65.08,82.08,1.03,131
17218.52,6,19,44,729,805.3,0,1,4490.12,14106.12,3526.533,803.76,941.48,13,0.96,765,0.7,2,74.57,68.75,1.01,125
250317.8481,1,25,51,85.66,203.43,0,0.25,1024.62,804.732,50.33,152.45,201.14,10,0.91,695,0.52,2,59.4,70.53,1.04,131
677.562,8,108,224,741.09,1875.39,185.5,0.38,20809.8,250382,3237.923,1584.41,2044.94,24,0.88,17281,0.48,1.9,80.35,77.74,1.03,146
931.312,6,71,148,554.88,839.52,452.55,0.42,16381.1,22192.42,3459.63,922.14,1186.21,12,0.85,11380,0.44,1.9,69.53,73.5,1.04,142
569382,7,16,39,375.29,934.35,0.43,1,4491.4,14110.22,3527.543,574.42,712.9,6,0.95,722,0.48,2,42.63,62.6,1.01,125
250317.8481,2,13,28,270.81,300.79,0,0.25,1399.74,1099.362,68.713,283.21,368.82,8,0.92,2950,0.69,2,83.8,82,1.02,131
250317.8481,2,1,4,81.7,475.44,0,0.25,605.62,475.662,29.733,323.58,375.29,2,0.91,822,0.5,2,128.69,131.26,1.02,131
250317.8481,2,7,16,88.75,217.31,0,0.25,501.1,393.562,24.63,132.44,172.64,6,0.92,1053,0.52,2,58.81,71.68,1.03,131
250317.8481,1,33,67,111.99,525.84,0,0.25,1782.45,1399.932,87.53,548.86,616.63,15,0.94,3851,0.69,2,94.04,96.05,1.03,131
5397.82,5,31,67,563.82,799.48,4.67,1,5103.68,16033.72,4008.423,564.54,634.83,10,0.94,956,0.57,2,79.62,77.34,1.01,125
250317.8481,1,8,17,229.35,456.66,0,0.25,1278.67,1004.272,62.773,416.46,774.23,6,0.93,2640,0.68,2,95.84,81.21,1.03,131
250317.8481,1,8,17,148.69,225.2,0,0.25,570.36,447.962,283,196.71,260.4,6,0.91,376,0.51,2,68.54,75.1,1.03,131
10701.82,3,9,21,485.25,899.8,0.01,1,3378.82,10614.92,2653.723,555.79,1073.72,4,0.84,601,0.4,2,102.58,89.57,1.04,125
262.942,8,38,84,344.05,411.45,316.55,0.6,9341.61,17906.32,3160.733,422.36,659.72,14,0.79,5544,0.63,1.75,89.23,67.86,1.06,142
250317.8481,2,9,20,77.04,142.76,0,0.25,454.78,357.182,22.323,117.37,133.11,8,0.93,986,0.75,2,50.55,90.73,1.03,131
250317.8481,2,22,46,115.77,130.13,0,0.25,803.91,631.392,39.463,114.39,249.65,18,0.95,1671,0.78,2,99.49,101.2,1.03,131
250317.8481,2,3,8,43.71,488.04,0,0.25,783.36,615.252,38.453,355.9,393.83,4,0.87,1470,0.75,2,101.02,133.13,1.02,131
22560.62,3,3,9,382.25,863.73,0.18,1,2012.54,6322.592,1580.653,541.97,677.31,2,0.94,363,0.33,2,107.92,51.5,1.01,125
250317.8481,2,5,12,123.55,275.47,0,0.25,581.25,456.512,28.533,171.45,198.5,5,0.93,1202,0.56,2,82.85,102.21,1.02,131
250317.8481,2,3,8,19.47,64.33,0,0.25,120.28,94.472,5.93,67.94,76.74,4,0.97,83,0.75,2,145.91,150.26,1.01,131
250317.8481,2,10,22,58.75,198.82,0,0.25,473.3,371.732,23.233,138.86,272.56,8,0.91,909,0.65,2,79.92,109.92,1.04,131
250317.8481,2,34,70,217.52,1155.89,0,0.25,2607.16,2047.662,127.983,1112.94,1314.48,25,0.94,5476,0.74,2,86.57,92.12,1.02,131
250317.8481,1,3,7,256.16,453.04,0,0.25,972.46,763.772,47.743,299.68,825.43,3,0.93,1189,0.67,2,89.53,123.89,1.02,131
250317.8481,2,14,30,48.83,160.58,0,0.25,443.03,347.962,21.753,95.2,137.97,10,0.94,606,0.71,2,46.14,72.89,1.03,131
761.732,5,117,239,649.13,2319.59,268.51,0.4,24875,32334.92,5641.433,2062.99,2162.89,15,0.91,19962,0.46,1.88,73.51,60.69,1.02,142
250317.8481,2,20,42,51.63,193.43,0,0.25,822.89,646.32,40.393,201.2,226.29,14,0.92,1807,0.69,2,42.68,73.33,1.03,131
250317.8481,2,29,60,117.87,209.46,0,0.25,817.69,642.222,40.143,216.04,364.11,21,0.94,1742,0.71,2,92.97,104.46,1.03,131
443.82,8,90,188,377.48,800.48,102.78,0.34,11201.6,12231.62,1521.793,600.27,880.35,19,0.88,9500,0.56,2,90.86,80.39,1.04,146
250317.8481,1,18,37,175.17,338.3,0,0.25,776.37,609.762,38.113,213.66,260.62,13,0.95,1652,0.79,2,88.91,83.78,1.04,131
250317.8481,1,39,79,135.3,202.8,0,0.25,1082.93,850.532,53.163,147.94,275.94,17,0.94,2256,0.66,2,84.98,85.94,1.03,131
250317.8481,2,9,20,25.37,340.02,0,0.25,469.15,368.472,23.033,323.18,347.47,6,0.94,940,0.51,2,113.47,88.55,1.03,131
250317.8481,1,14,29,111.72,369.92,0,0.25,976.33,766.812,47.933,305.27,335.02,8,0.94,2088,0.44,2,68.76,84.64,1.04,131
6863.672,4,19,42,474.64,1045.23,4.69,1,4927.89,15481.42,3870.353,791.3,1785.13,10,0.93,863,0.66,2,63.82,58.13,1.01,125
250317.8481,1,10,21,319.16,902.68,0,0.25,1946.97,1529.152,95.573,883.92,987.88,7,0.95,4127,0.59,2,98.69,97.51,1.02,131
250317.8481,1,31,63,253.24,339.03,0,0.25,1630.73,1280.772,80.053,275.66,424.85,15,0.95,3432,0.7,2,80.08,91.22,1.02,131
250317.8481,1,7,15,325.03,710.1,0,0.25,1270.91,998.172,62.393,439.65,513.98,4,0.95,2721,0.33,2,108.52,97.48,1.03,131
250317.8481,1,21,43,99.1,100.68,0,0.25,560.13,439.932,27.53,88,172.99,12,0.94,1167,0.69,2,87.64,84.93,1.04,131
250317.8481,1,34,69,160.27,317.81,0,0.25,1069.94,840.332,52.523,287.52,358.57,20,0.93,2188,0.68,2,76.06,82.24,1.05,131
250317.8481,1,8,17,34.77,208.58,0,0.25,327.08,256.892,16.063,204.61,231.47,8,0.9,433,0.88,2,79.91,81.76,1.04,131
8334.332,6,25,56,821.8,899.45,0.87,1,7139.68,224302,5607.493,687.93,1057.95,8,0.95,1267,0.55,2,71.11,58.43,1.01,125
250317.8481,2,12,26,71.96,265.24,0,0.25,652.49,512.462,32.033,183.06,255.84,6,0.91,431,0.3,2,63.24,95.86,1.02,131
186.782,11,6,23,16.03,70.81,8.6,1.29,279.64,1157.542,423.073,45.14,50.78,2,0.88,142,0.33,1.54,76.42,77.98,1.04,144
250317.8481,1,12,25,66.68,315.72,0,0.25,543.84,427.132,26.73,276.55,320.78,10,0.94,1134,0.8,2,76.4,96.37,1.03,131
12566.22,7,7,21,284.24,1071.37,0,1,3683.65,11572.52,2893.133,725.31,815.63,5,0.93,618,0.71,2,66.71,59.85,1.01,125
250317.8481,1,34,69,203.65,260.61,0,0.25,1276.56,1002.62,62.663,221.4,493.88,19,0.94,2727,0.64,2,93.66,90.32,1.03,131
194.432,2,6,14,48.5,159.44,48.13,1.6,324.84,1664.782,725.933,114.06,131.29,5,0.92,113,0.67,1.61,64,29.82,1.02,144
250317.8481,1,1,3,27.87,231.78,0,0.25,435.63,342.142,21.383,246.41,266.39,1,0.92,289,0,2,35.38,11.65,1.02,131
250317.8481,2,3,8,63.05,285.2,0,0.25,465.47,365.582,22.853,169.16,190.17,3,0.94,316,0.33,2,80.37,74.86,1.02,131
250317.8481,1,6,13,241.29,766.89,0,0.25,1422.9,1117.552,69.853,582.71,613.98,4,0.95,3032,0.53,2,99.19,77.94,1.02,131
250317.8481,2,6,14,33.94,90.07,0,0.25,184.12,144.612,9.043,75.05,85.09,5,0.93,231,0.6,2,82.43,102.27,1.03,131
250317.8481,2,10,22,49.87,181.23,0,0.25,558.44,438.62,27.413,137.64,186.19,6,0.92,366,0.55,2,67.8,106.77,1.03,131
250317.8481,1,117,235,880.49,951.64,0,0.25,12706.6,9979.762,623.743,750.05,1405.81,38,0.94,27288,0.66,2,87.15,92.28,1.02,131
250317.8481,1,1,3,11.19,171.93,0,0.25,208.48,163.742,10.233,181.42,196.37,1,0.9,144,0,2,0.51,29.49,1.03,131
250317.8481,1,14,29,420.87,1004.95,0,0.25,2191.09,1720.882,107.563,778.91,967.42,10,0.94,4554,0.73,2,76.52,89.15,1.02,131
250317.8481,1,4,9,67.76,330.57,0,0.25,524.16,411.682,25.733,354.41,390.32,4,0.92,758,0.75,2,18.24,43.15,1.03,131
239.372,3,0,3,19.6,62.56,4.45,2.04,90.34,588.122,315.163,34.74,38.78,0,0.91,36,0,0,0,0,1.03,144
250317.8481,2,7,16,38.36,264.08,0,0.25,384.63,302.082,18.883,141.48,154.47,6,0.94,767,0.45,2,118.16,101.9,1.04,131
250317.8481,1,20,41,414.15,1404.67,0,0.25,2908.22,2284.112,142.763,1191.7,1308.12,17,0.95,6211,0.83,2,72.49,62.83,1.03,131
250317.8481,2,4,10,113.64,400.82,0,0.25,674.37,529.652,33.13,266.88,285.61,4,0.94,1495,0.5,2,59.46,65.11,1.02,131
250317.8481,2,9,20,45.1,457.8,0,0.25,700.68,550.312,34.393,338.21,386.88,8,0.92,922,0.61,2,27.49,89.09,1.02,131
250317.8481,2,12,26,38.91,165.88,0,0.25,452.86,355.672,22.233,156.76,172.64,8,0.95,1010,0.6,2,87.06,81.32,1.03,131
250317.8481,2,8,18,99.99,744.46,0,0.25,1192.28,936.412,58.533,403.98,469.38,6,0.94,2458,0.55,2,128.15,109.22,1.02,131
